sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,mu_dot_Shoulder,mu_dot_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
10,-5.893946930882521e-05,-1.5546741024081713e-05,6.446548650274053e-05,-5.8503419495536946e-05,6.446548650274053e-05,-5.8503419495536946e-05,0.0038351081,0.00020559753,0.0,0.0,[],0.038596544,29.095726,29.104237,0.0,0.0,0.0
11,-5.6150810560211544e-05,-1.6636271475363173e-05,0.00013943293743068352,-5.447652256407309e-05,0.00013943293743068352,-5.447652256407309e-05,0.0037483727,0.00020134485,0.0,0.0,[],0.03858366,29.095726,29.104237,0.0,0.0,0.0
12,-5.189199335291051e-05,-1.7646945834712824e-05,0.00021294086036505178,-5.0533717967482517e-05,0.00021294086036505178,-5.0533717967482517e-05,0.0036753963,0.00019714022,0.0,0.0,[],0.038570326,29.095726,29.104237,0.0,0.0,0.0
13,-4.619630868546665e-05,-1.8580398955236887e-05,0.00028478423337219283,-4.6672656026203185e-05,0.00028478423337219283,-4.6672656026203185e-05,0.0035921687,0.0001930531,0.0,0.0,[],0.038556542,29.095726,29.104237,0.0,0.0,0.0
14,-3.907562728272751e-05,-1.9437620098869954e-05,0.00035603407013695687,-4.286105718165345e-05,0.00035603407013695687,-4.286105718165345e-05,0.0035624919,0.00019057994,0.0,0.0,[],0.038542297,29.095726,29.104237,0.0,0.0,0.0
15,-3.0562347237719226e-05,-2.022019064042979e-05,0.00042566400225041434,-3.912852707799175e-05,0.00042566400225041434,-3.912852707799175e-05,0.0034814966,0.00018662651,0.0,0.0,[],0.038527586,29.095726,29.104237,0.0,0.0,0.0
16,-2.0703223563032227e-05,-2.0927138475599346e-05,0.0004929561837343499,-3.53473917584779e-05,0.0004929561837343499,-3.53473917584779e-05,0.0033646093,0.00018905677,0.0,0.0,[],0.038512398,29.095726,29.104237,0.0,0.0,0.0
17,-9.528901573503392e-06,-2.1560035452239387e-05,0.0005587160994764417,-3.1644848832002026e-05,0.0005587160994764417,-3.1644848832002026e-05,0.0032879957,0.00018512715,0.0,0.0,[],0.03849673,29.095726,29.104237,0.0,0.0,0.0
18,2.9306468786671743e-06,-2.2120422140687876e-05,0.0006229774226085283,-2.8019334422424436e-05,0.0006229774226085283,-2.8019334422424436e-05,0.0032130664,0.00018127573,0.0,0.0,[],0.038480572,29.095726,29.104237,0.0,0.0,0.0
19,1.6646112053422255e-05,-2.260980801111145e-05,0.0006857732587377541,-2.446929352117877e-05,0.0006857732587377541,-2.446929352117877e-05,0.0031397918,0.00017750205,0.0,0.0,[],0.03846392,29.095726,29.104237,0.0,0.0,0.0
20,3.158828229061328e-05,-2.3029670128380527e-05,0.0007471085118595511,-2.099310586345382e-05,0.0007471085118595511,-2.099310586345382e-05,0.0030667628,0.00017380939,0.0,0.0,[],0.038446765,29.095726,29.104237,0.0,0.0,0.0
21,4.7730196602060456e-05,-2.3381423575301592e-05,0.000807095715572359,-1.7587672346053296e-05,0.000807095715572359,-1.7587672346053296e-05,0.0029993602,0.00017027168,0.0,0.0,[],0.038429104,29.095726,29.104237,0.0,0.0,0.0
22,6.504438148112967e-05,-2.3666489637435e-05,0.0008657092439534608,-1.42533031066705e-05,0.0008657092439534608,-1.42533031066705e-05,0.0029306766,0.00016671847,0.0,0.0,[],0.03841092,29.095726,29.104237,0.0,0.0,0.0
23,8.350603835424408e-05,-2.388628771768708e-05,0.0009230828436557204,-1.0989904012603802e-05,0.0009230828436557204,-1.0989904012603802e-05,0.00286868,0.00016316996,0.0,0.0,[],0.03839222,29.095726,29.104237,0.0,0.0,0.0
24,0.00010308883640391286,-2.4042183285928326e-05,0.000979139902483439,-7.794778412062442e-06,0.000979139902483439,-7.794778412062442e-06,0.002802853,0.00015975628,0.0,0.0,[],0.038372986,29.095726,29.104237,0.0,0.0,0.0
25,0.00012377028688206337,-2.4135297976499708e-05,0.0010340725239075255,-4.655734528569155e-06,0.0010340725239075255,-4.655734528569155e-06,0.0027466312,0.0001569522,0.0,0.0,[],0.038353212,29.095726,29.104237,0.0,0.0,0.0
26,0.0001455250946310116,-2.4166949169739377e-05,0.0010877403874474112,-1.582559661983396e-06,0.0010877403874474112,-1.582559661983396e-06,0.0026833932,0.00015365875,0.0,0.0,[],0.038332894,29.095726,29.104237,0.0,0.0,0.0
27,0.00016834583519084845,-2.4138517519531882e-05,0.0011410370279918425,1.4215825103747193e-06,0.0011410370279918425,1.4215825103747193e-06,0.0026648322,0.00015020711,0.0,0.0,[],0.038312025,29.095726,29.104237,0.0,0.0,0.0
28,0.00019220791262341663,-2.4051265882008004e-05,0.0011931038716284093,4.362581876193872e-06,0.0011931038716284093,4.362581876193872e-06,0.0026033423,0.00014704997,0.0,0.0,[],0.0382906,29.095726,29.104237,0.0,0.0,0.0
29,0.00021708725791540928,-2.3906432502371893e-05,0.0012439672645996325,7.24166898180556e-06,0.0012439672645996325,7.24166898180556e-06,0.0025431698,0.00014395436,0.0,0.0,[],0.038268615,29.095726,29.104237,0.0,0.0,0.0
30,0.0002429603223572485,-2.370523034187499e-05,0.0012936532220919617,1.0060108024845249e-05,0.0012936532220919617,1.0060108024845249e-05,0.0024842978,0.00014092195,0.0,0.0,[],0.03824606,29.095726,29.104237,0.0,0.0,0.0
31,0.00026980406582879365,-2.344884878766606e-05,0.0013421871735772584,1.2819077710446436e-05,0.0013421871735772584,1.2819077710446436e-05,0.0024266976,0.00013794849,0.0,0.0,[],0.038222928,29.095726,29.104237,0.0,0.0,0.0
32,0.0002975957477610791,-2.313850561222352e-05,0.0013895840966142714,1.5517158772127004e-05,0.0013895840966142714,1.5517158772127004e-05,0.0023698462,0.00013490405,0.0,0.0,[],0.03819921,29.095726,29.104237,0.0,0.0,0.0
33,0.0003263130471168551,-2.2775345119043774e-05,0.0014358649677888025,1.8158024658987415e-05,0.0014358649677888025,1.8158024658987415e-05,0.0023140437,0.0001320433,0.0,0.0,[],0.038174897,29.095726,29.104237,0.0,0.0,0.0
34,0.00035593436994531654,-2.2360486555044186e-05,0.0014810661414230708,2.074292819997936e-05,0.0014810661414230708,2.074292819997936e-05,0.0022600587,0.00012924518,0.0,0.0,[],0.03814999,29.095726,29.104237,0.0,0.0,0.0
35,0.0003864212157350266,-2.1896553462283916e-05,0.001524342289485503,2.319665463801357e-05,0.001524342289485503,2.319665463801357e-05,0.0021638074,0.00012268632,0.0,0.0,[],0.03812448,29.095726,29.104237,0.0,0.0,0.0
36,0.00041775332436372987,-2.1384587803368046e-05,0.001566605431435164,2.559828294579347e-05,0.001566605431435164,2.559828294579347e-05,0.0021131572,0.000120081415,0.0,0.0,[],0.038098358,29.095726,29.104237,0.0,0.0,0.0
37,0.0004499108553864061,-2.0825611686632327e-05,0.0016078765511338133,2.794880583678605e-05,0.0016078765511338133,2.794880583678605e-05,0.002063556,0.00011752615,0.0,0.0,[],0.03807162,30.762392,29.104237,0.0,0.0,0.0
38,0.0004865439347486244,-2.0075815687050632e-05,0.0018316539681109134,3.748979997908464e-05,0.0018316539681109134,3.748979997908464e-05,0.011188871,0.00047704973,0.0,0.0,[],0.1343792649034075,30.762392,30.799223,0.0,0.0,0.0
39,0.0005275481873832177,-1.9138843094879116e-05,0.0020502126317296643,4.684862960857572e-05,0.0020502126317296643,4.684862960857572e-05,0.010927933,0.0004679415,0.0,0.0,[],0.13437925,30.762392,30.799223,0.0,0.0,0.0
40,0.0005728186747728614,-1.8019584590547307e-05,0.002263524369482184,5.596292521659052e-05,0.002263524369482184,5.596292521659052e-05,0.010665587,0.0004557148,0.0,0.0,[],0.1343792,30.762392,30.799223,0.0,0.0,0.0
41,0.0006222364111454226,-1.6722455789022203e-05,0.0024708868186280597,6.485644007625524e-05,0.0024708868186280597,6.485644007625524e-05,0.010368123,0.00044467577,0.0,0.0,[],0.13437907,30.762392,30.799223,0.0,0.0,0.0
42,0.0006756841220339993,-1.5251308327606236e-05,0.0026723855444288347,7.355737307079835e-05,0.0026723855444288347,7.355737307079835e-05,0.010074937,0.00043504668,0.0,0.0,[],0.13437885,30.762392,30.799223,0.0,0.0,0.0
43,0.0007330503141565714,-1.3609970233119381e-05,0.002868309606128605,8.206690472434275e-05,0.002868309606128605,8.206690472434275e-05,0.009796203,0.00042547658,0.0,0.0,[],0.13437851,30.762392,30.799223,0.0,0.0,0.0
44,0.0007942101309163262,-1.1804101636698758e-05,0.003057990837987745,9.029342982103117e-05,0.003057990837987745,9.029342982103117e-05,0.009484062,0.00041132627,0.0,0.0,[],0.13437803,30.762392,30.799223,0.0,0.0,0.0
45,0.0008590270677814259,-9.836767735578175e-06,0.0032408468432549853,9.836669505602913e-05,0.0032408468432549853,9.836669505602913e-05,0.0091428,0.0004036633,0.0,0.0,[],0.13437738,30.762392,30.799223,0.0,0.0,0.0
46,0.0009273990189103641,-7.71154473568458e-06,0.0034185975564469118,0.00010626114999467973,0.0034185975564469118,0.00010626114999467973,0.008887536,0.00039472274,0.0,0.0,[],0.1343765,30.762392,30.799223,0.0,0.0,0.0
47,0.0009992206953756977,-5.432437087620199e-06,0.003591083823266672,0.00011395538240321912,0.003591083823266672,0.00011395538240321912,0.008624313,0.00038471163,0.0,0.0,[],0.1343754,30.762392,30.799223,0.0,0.0,0.0
48,0.001074395864197868,-3.002847774951076e-06,0.0037587584411085118,0.00012147946563345613,0.0037587584411085118,0.00012147946563345613,0.008383731,0.00037620417,0.0,0.0,[],0.13437404,30.762392,30.799223,0.0,0.0,0.0
49,0.001152847873454448,-4.2451024000911006e-07,0.003922600462828996,0.00012891687674709829,0.003922600462828996,0.00012891687674709829,0.0081921015,0.00037187056,0.0,0.0,[],0.1343724,30.762392,30.799223,0.0,0.0,0.0
50,0.0012344904465862784,2.299172988387002e-06,0.004082128656591522,0.0001361841614198056,0.004082128656591522,0.0001361841614198056,0.00797641,0.00036336423,0.0,0.0,[],0.13437046,30.762392,30.799223,0.0,0.0,0.0
51,0.0013192657563195099,5.165619345461894e-06,0.004238765486661578,0.0001433223178537446,0.004238765486661578,0.0001433223178537446,0.007831842,0.00035690784,0.0,0.0,[],0.13436818,30.762392,30.799223,0.0,0.0,0.0
52,0.0014070776837615995,8.171439881152767e-06,0.004390596372104483,0.00015029102678454365,0.004390596372104483,0.00015029102678454365,0.0075915447,0.00034843545,0.0,0.0,[],0.13436554,30.762392,30.799223,0.0,0.0,0.0
53,0.0014978477856493555,1.131430778968934e-05,0.004538505094387801,0.00015714339542682865,0.004538505094387801,0.00015714339542682865,0.007395436,0.00034261844,0.0,0.0,[],0.1343625,30.762392,30.799223,0.0,0.0,0.0
54,0.0015914929266000399,1.4591227168239131e-05,0.004682257047534222,0.0001638459689274896,0.004682257047534222,0.0001638459689274896,0.007187598,0.0003351287,0.0,0.0,[],0.13435905,30.762392,30.799223,0.0,0.0,0.0
55,0.0016879373336269054,1.799920964458579e-05,0.004822220351343276,0.00017039912381733302,0.004822220351343276,0.00017039912381733302,0.0069981655,0.00032765776,0.0,0.0,[],0.13435514,30.762392,30.799223,0.0,0.0,0.0
56,0.0017871012962859822,2.153537529466121e-05,0.004958198132953839,0.0001768082825037709,0.004958198132953839,0.0001768082825037709,0.006798889,0.00032045794,0.0,0.0,[],0.13435078,30.762392,30.799223,0.0,0.0,0.0
57,0.001888902974606026,2.5196669271281282e-05,0.005090083916002186,0.00018306469883100362,0.005090083916002186,0.00018306469883100362,0.0065942896,0.00031282083,0.0,0.0,[],0.13434592,30.762392,30.799223,0.0,0.0,0.0
58,0.0019932766742567763,2.898043729601341e-05,0.005218684982537525,0.0001891884012366063,0.005218684982537525,0.0001891884012366063,0.006430053,0.00030618513,0.0,0.0,[],0.13434052,30.762392,30.799223,0.0,0.0,0.0
59,0.002100158293178538,3.288435863851192e-05,0.00534408094608807,0.00019519606712492532,0.00534408094608807,0.00019519606712492532,0.006269798,0.0003003833,0.0,0.0,[],0.13433458,30.762392,30.799223,0.0,0.0,0.0
60,0.0022094774257129758,3.690577810175456e-05,0.005465956626721891,0.00020107097316213185,0.005465956626721891,0.00020107097316213185,0.0060937842,0.0002937453,0.0,0.0,[],0.13432805,30.762392,30.799223,0.0,0.0,0.0
61,0.0023211592073494104,4.10413958479694e-05,0.00558408908182173,0.0002067808873107424,0.00558408908182173,0.0002067808873107424,0.005906623,0.0002854957,0.0,0.0,[],0.13432093,30.762392,30.799223,0.0,0.0,0.0
62,0.002435132629252621,4.5288586493370536e-05,0.005698671095160535,0.00021235953227005666,0.005698671095160535,0.00021235953227005666,0.0057291007,0.00027893225,0.0,0.0,[],0.13431317,30.762392,30.799223,0.0,0.0,0.0
63,0.0025512531431741083,4.964464061686159e-05,0.005806025696074357,0.00021780270617455244,0.005806025696074357,0.00021780270617455244,0.0053677303,0.0002721587,0.0,0.0,[],0.13430475,30.762392,30.799223,0.0,0.0,0.0
64,0.0026694606322416803,5.4107159635350405e-05,0.0059103744533786085,0.00022312595092444099,0.0059103744533786085,0.00022312595092444099,0.005217438,0.00026616224,0.0,0.0,[],0.13429564,30.762392,30.799223,0.0,0.0,0.0
65,0.002789681301364908,5.867141192084092e-05,0.006011033456161385,0.00022821261427452555,0.006011033456161385,0.00022821261427452555,0.00503295,0.00025433316,0.0,0.0,[],0.13428582,30.762392,30.799223,0.0,0.0,0.0
66,0.0029118586974072967,6.333515225833253e-05,0.006108869802119443,0.00023318701687458088,0.006108869802119443,0.00023318701687458088,0.0048918175,0.00024872014,0.0,0.0,[],0.13427527,30.762392,30.799223,0.0,0.0,0.0
67,0.0030359378868888595,6.809618610077451e-05,0.006203959474078147,0.00023805169212209876,0.006203959474078147,0.00023805169212209876,0.0047544837,0.00024323378,0.0,0.0,[],0.13426395,30.762392,30.799223,0.0,0.0,0.0
68,0.0031618654744670492,7.295236599475176e-05,0.006296379378909478,0.00024280899469886208,0.006296379378909478,0.00024280899469886208,0.0046209954,0.00023786514,0.0,0.0,[],0.13425182,30.762392,30.799223,0.0,0.0,0.0
69,0.003289583974838024,7.790174505771576e-05,0.006385925018548733,0.00024746895314819994,0.006385925018548733,0.00024746895314819994,0.004477282,0.00023299792,0.0,0.0,[],0.13423888,30.762392,30.799223,0.0,0.0,0.0
70,0.003419039458894986,8.294218072933291e-05,0.006472774202848086,0.00025202178358085803,0.006472774202848086,0.00025202178358085803,0.004342459,0.00022764153,0.0,0.0,[],0.1342251,30.762392,30.799223,0.0,0.0,0.0
71,0.0035501830285647887,8.807166205315299e-05,0.006557178483490134,0.00025647406619100366,0.006557178483490134,0.00025647406619100366,0.004220214,0.00022261414,0.0,0.0,[],0.13421045,30.762392,30.799223,0.0,0.0,0.0
72,0.0036829670852603163,9.328822142833815e-05,0.00663920283477637,0.0002608279687592585,0.00663920283477637,0.0002608279687592585,0.0041012177,0.00021769514,0.0,0.0,[],0.1341949,30.762392,30.799223,0.0,0.0,0.0
73,0.0038173453656781937,9.858993537363858e-05,0.0067189140208938625,0.00026508569726502174,0.0067189140208938625,0.00026508569726502174,0.0039855596,0.00021288643,0.0,0.0,[],0.13417843,30.762392,30.799223,0.0,0.0,0.0
74,0.0039532917571341395,0.00010397541228030605,0.006797319572797278,0.0002692738453333732,0.006797319572797278,0.0002692738453333732,0.0039202776,0.00020940742,0.0,0.0,[],0.13416101,30.762392,30.799223,0.0,0.0,0.0
75,0.004090761617408135,0.00010944247391762475,0.006873493013699772,0.00027335308186593466,0.006873493013699772,0.00027335308186593466,0.0038086723,0.00020396183,0.0,0.0,[],0.1341426,30.762392,30.799223,0.0,0.0,0.0
76,0.004229711793959724,0.00011498931088226528,0.0069475088275794405,0.0002773418482320267,0.0069475088275794405,0.0002773418482320267,0.003700791,0.00019943832,0.0,0.0,[],0.13412319,30.762392,30.799223,0.0,0.0,0.0
77,0.004370100274245488,0.00012061415424341248,0.007019424014288234,0.0002812421680573607,0.007019424014288234,0.0002812421680573607,0.0035957594,0.000195016,0.0,0.0,[],0.13410275,30.762392,30.799223,0.0,0.0,0.0
78,0.004511886190521183,0.00012631526831683004,0.007089295813784702,0.00028505570367087785,0.007089295813784702,0.00028505570367087785,0.00349359,0.00019067679,0.0,0.0,[],0.13408124,30.762392,30.799223,0.0,0.0,0.0
79,0.00465502975988784,0.00013209095721322228,0.007157178468332859,0.00028878444481961196,0.007157178468332859,0.00028878444481961196,0.003394133,0.00018643706,0.0,0.0,[],0.13405867,30.762392,30.799223,0.0,0.0,0.0
80,0.00479949235705135,0.00013793956263725702,0.0072231298581755254,0.0002924302712017379,0.0072231298581755254,0.0002924302712017379,0.0032975695,0.00018229132,0.0,0.0,[],0.13403498,30.762392,30.799223,0.0,0.0,0.0
81,0.004945235284831143,0.00014385936946837317,0.00728714638898964,0.0002959903415558074,0.00728714638898964,0.0002959903415558074,0.0032008265,0.00017800352,0.0,0.0,[],0.13401015,30.762392,30.799223,0.0,0.0,0.0
82,0.005092221992890701,0.00014984879242092573,0.007349335402977886,0.00029947114762762794,0.007349335402977886,0.00029947114762762794,0.0031094507,0.00017404031,0.0,0.0,[],0.13398416,30.762392,30.799223,0.0,0.0,0.0
83,0.005240416905071471,0.00015590627607252826,0.007409745609038509,0.0003028741825801262,0.007409745609038509,0.0003028741825801262,0.0030205103,0.00017015175,0.0,0.0,[],0.13395698,30.762392,30.799223,0.0,0.0,0.0
84,0.0053897860809956925,0.00016203013769427343,0.007468458796211053,0.0003061930810872582,0.007468458796211053,0.0003061930810872582,0.0029356594,0.00016594493,0.0,0.0,[],0.13392858,30.762392,30.799223,0.0,0.0,0.0
85,0.005540297897459824,0.00016821904296648426,0.007525590823206585,0.0003094452636105416,0.007525590823206585,0.0003094452636105416,0.0028566015,0.00016260913,0.0,0.0,[],0.13389894,30.762392,30.799223,0.0,0.0,0.0
86,0.005691919474702446,0.0001744715351060222,0.007581078862131108,0.00031262460697689676,0.007581078862131108,0.00031262460697689676,0.002774402,0.00015896717,0.0,0.0,[],0.13386804,30.762392,30.799223,0.0,0.0,0.0
87,0.005844618838164025,0.00018078618427807668,0.00763496817307896,0.00031573245860272436,0.00763496817307896,0.00031573245860272436,0.0026944657,0.00015539258,0.0,0.0,[],0.13383585,30.762392,30.799223,0.0,0.0,0.0
88,0.005998364875631525,0.00018716159343966864,0.007687301873374963,0.00031877045807959803,0.007687301873374963,0.00031877045807959803,0.0026166851,0.00015189998,0.0,0.0,[],0.13380234,30.762392,30.799223,0.0,0.0,0.0
89,0.006153130688762759,0.00019359628472102484,0.00773829065656173,0.0003217345640678104,0.00773829065656173,0.0003217345640678104,0.0025494392,0.0001482053,0.0,0.0,[],0.13376749,30.762392,30.799223,0.0,0.0,0.0
90,0.006308881935692626,0.00020008835586395434,0.00778756234649336,0.0003246035571464745,0.00778756234649336,0.0003246035571464745,0.0024635845,0.00014344965,0.0,0.0,[],0.13373126,30.762392,30.799223,0.0,0.0,0.0
91,0.006465589659273975,0.00020663650818278256,0.007835386179067427,0.00032740761594141077,0.007835386179067427,0.00032740761594141077,0.0023911917,0.00014020294,0.0,0.0,[],0.13369365,30.762392,30.799223,0.0,0.0,0.0
92,0.006623201655456797,0.0002132395338639981,0.007880599809141131,0.00033015128406077565,0.007880599809141131,0.00033015128406077565,0.0022606815,0.00013718341,0.0,0.0,[],0.13365461,30.762392,30.799223,0.0,0.0,0.0
93,0.006781691514261184,0.00021989618764109764,0.007924492940219352,0.0003328326888549782,0.007924492940219352,0.0003328326888549782,0.0021946565,0.00013407024,0.0,0.0,[],0.13361412,30.762392,30.799223,0.0,0.0,0.0
94,0.006941033486800735,0.0002266052517688877,0.007967098626977531,0.00033545320638950216,0.007967098626977531,0.00033545320638950216,0.0021302844,0.00013102588,0.0,0.0,[],0.13357218,30.762392,30.799223,0.0,0.0,0.0
95,0.007101202521080269,0.00023336553431363427,0.008008451713976683,0.0003380141272373294,0.008008451713976683,0.0003380141272373294,0.0020676544,0.00012804604,0.0,0.0,[],0.13352872,30.762392,30.799223,0.0,0.0,0.0
96,0.007262174222196337,0.0002401758657697428,0.008048585055803414,0.00034051657280542713,0.008048585055803414,0.00034051657280542713,0.0020066672,0.00012512229,0.0,0.0,[],0.13348375,30.762392,30.799223,0.0,0.0,0.0
97,0.007423925013208647,0.00024703510152448874,0.008087539550615475,0.0003429617877372948,0.008087539550615475,0.0003429617877372948,0.0019477248,0.00012226075,0.0,0.0,[],0.13343723,30.762392,30.799223,0.0,0.0,0.0
98,0.0075864317097148175,0.00025394211806997193,0.008125334825308528,0.0003453508272741601,0.008125334825308528,0.0003453508272741601,0.0018897639,0.00011945198,0.0,0.0,[],0.13338915,30.762392,30.799223,0.0,0.0,0.0
99,0.007749671789279093,0.00026089581396718134,0.008162003978213761,0.00034768479486047,0.008162003978213761,0.00034768479486047,0.0018334576,0.000116698386,0.0,0.0,[],0.13333946,30.762392,30.799223,0.0,0.0,0.0
100,0.00791362327297975,0.0002678951129655616,0.008197574185032863,0.0003499649499190127,0.008197574185032863,0.0003499649499190127,0.0017785104,0.00011400775,0.0,0.0,[],0.13328816,30.762392,30.799223,0.0,0.0,0.0
101,0.008078264780560859,0.00027493895687712215,0.008232075379055459,0.00035219219557802717,0.008232075379055459,0.00035219219557802717,0.0017250597,0.000111362286,0.0,0.0,[],0.13323522,30.762392,30.799223,0.0,0.0,0.0
102,0.008243575464803145,0.0002820263126341161,0.00826553421211429,0.00035436778784969647,0.00826553421211429,0.00035436778784969647,0.0016729416,0.00010877962,0.0,0.0,[],0.13318059,30.762392,30.799223,0.0,0.0,0.0
103,0.00840953500082833,0.00028915616659105583,0.00829797680125921,0.00035649269784698845,0.00829797680125921,0.00035649269784698845,0.0016221295,0.0001062455,0.0,0.0,[],0.13312426,30.762392,30.799223,0.0,0.0,0.0
104,0.008576123627062773,0.00029632752091401926,0.008329431311722146,0.0003585677161481726,0.008329431311722146,0.0003585677161481726,0.0015727256,0.000103750914,0.0,0.0,[],0.13306622,30.762392,30.799223,0.0,0.0,0.0
105,0.008743322029367848,0.0003035394014341364,0.008359920115253772,0.000360594026005856,0.008359920115253772,0.000360594026005856,0.0015244402,0.0001013155,0.0,0.0,[],0.13300644,30.762392,30.799223,0.0,0.0,0.0
106,0.008911111393499597,0.0003107908494894218,0.00838946820658748,0.00036257240276427183,0.00838946820658748,0.00036257240276427183,0.0014774046,9.891884e-05,0.0,0.0,[],0.13294488,30.762392,30.799223,0.0,0.0,0.0
107,0.009079473380588753,0.00031808092762730666,0.008418099354457809,0.0003645039068942424,0.008418099354457809,0.0003645039068942424,0.0014315575,9.657521e-05,0.0,0.0,[],0.13288152,30.762392,30.799223,0.0,0.0,0.0
108,0.009248390158245457,0.00032540871910214264,0.008445838882835233,0.0003663895737417988,0.008445838882835233,0.0003663895737417988,0.0013869765,9.428334e-05,0.0,0.0,[],0.13281634,30.762392,30.799223,0.0,0.0,0.0
109,0.009417844305862674,0.0003327733225796692,0.008472707380860811,0.00036823017387632717,0.008472707380860811,0.00036823017387632717,0.0013434249,9.203001e-05,0.0,0.0,[],0.13274933,30.762392,30.799223,0.0,0.0,0.0
110,0.009587818829131721,0.0003401738537058918,0.008498726163452375,0.00037002655631113157,0.008498726163452375,0.00037002655631113157,0.0013009391,8.981912e-05,0.0,0.0,[],0.13268046,30.762392,30.799223,0.0,0.0,0.0
111,0.009758297197622598,0.00034760944307663525,0.008523918424543808,0.00037177946853717003,0.008523918424543808,0.00037177946853717003,0.0012596131,8.764561e-05,0.0,0.0,[],0.13260971,30.762392,30.799223,0.0,0.0,0.0
112,0.00992926319999242,0.00035507923817476697,0.00854830011849117,0.0003734897549065863,0.00854830011849117,0.0003734897549065863,0.0012190847,8.551432e-05,0.0,0.0,[],0.13253704,30.762392,30.799223,0.0,0.0,0.0
113,0.01010070107804495,0.00036258240367487816,0.00857189390262647,0.0003751582750055604,0.00857189390262647,0.0003751582750055604,0.0011796892,8.3426006e-05,0.0,0.0,[],0.13246243,30.762392,30.799223,0.0,0.0,0.0
114,0.01027259547103313,0.0003701181193832781,0.008594719649408944,0.0003767857854199974,0.008594719649408944,0.0003767857854199974,0.0011412874,8.1375525e-05,0.0,0.0,[],0.13238586,30.762392,30.799223,0.0,0.0,0.0
115,0.010444931379097399,0.00037768557956951553,0.008616795403213473,0.000378373009311872,0.008616795403213473,0.000378373009311872,0.0011037877,7.93612e-05,0.0,0.0,[],0.13230732,30.762392,30.799223,0.0,0.0,0.0
116,0.010617694180582476,0.00038528399734332196,0.008638140074253897,0.0003799208886903216,0.008638140074253897,0.0003799208886903216,0.0010672336,7.739397e-05,0.0,0.0,[],0.13222677,30.762392,30.799223,0.0,0.0,0.0
