sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,mu_dot_Shoulder,mu_dot_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
321,-0.13802574762928999,-0.01982594575119946,-0.08144123099373246,-0.009935422016496886,-0.08144123099373246,-0.009935422016496886,-0.02061841,-0.0013443583,0.0,0.0,[],0.34699816,5.095725,5.1592402,0.13442126,-10.924,-16.93
322,-0.13966239560326357,-0.020025176322214965,-0.08183239869867975,-0.009961528550775256,-0.08183239869867975,-0.009961528550775256,-0.019558385,-0.0013053267,0.0,0.0,[],0.3468514,5.095725,5.1592402,0.13442126,-10.924,-16.93
323,-0.14130643700373183,-0.020224915562266677,-0.0822020700234134,-0.009986962002585642,-0.0822020700234134,-0.009986962002585642,-0.018483566,-0.0012716727,0.0,0.0,[],0.3467002,5.095725,5.1592402,0.13442126,-10.924,-16.93
324,-0.14295736542870144,-0.02042514660368396,-0.08254642124848033,-0.010011552070864127,-0.08254642124848033,-0.010011552070864127,-0.017217562,-0.0012295034,0.0,0.0,[],0.3465444,5.095725,5.1592402,0.13442126,-10.924,-16.93
325,-0.14461487656095412,-0.02062585145687989,-0.08287555661263468,-0.010035242659796495,-0.08287555661263468,-0.010035242659796495,-0.016456768,-0.0011845295,0.0,0.0,[],0.34638402,5.095725,5.1592402,0.13442126,-10.924,-16.93
326,-0.14627890208739697,-0.020827039307096118,-0.0832012763221428,-0.010059392510811449,-0.0832012763221428,-0.010059392510811449,-0.016285986,-0.0012074925,0.0,0.0,[],0.34621897,5.095725,5.1592402,0.13442126,-10.924,-16.93
327,-0.1479491928093921,-0.0210287060767041,-0.08351453609975579,-0.010083338480399107,-0.08351453609975579,-0.010083338480399107,-0.015662989,-0.0011972985,0.0,0.0,[],0.3460492,5.095725,5.1592402,0.13442126,-10.924,-16.93
328,-0.14962603638745348,-0.021230831583688985,-0.083842178903069,-0.010106275349244243,-0.083842178903069,-0.010106275349244243,-0.016382141,-0.0011468434,0.0,0.0,[],0.34587458,5.095725,5.1592402,0.13442126,-10.924,-16.93
329,-0.1513092492142459,-0.021433452214350824,-0.08416064133962209,-0.010131031533092028,-0.08416064133962209,-0.010131031533092028,-0.015923122,-0.0012378092,0.0,0.0,[],0.3456951,5.095725,5.1592402,0.13442126,-10.924,-16.93
330,-0.1529988165725444,-0.021636567522855317,-0.08447836791492591,-0.010155765425224672,-0.08447836791492591,-0.010155765425224672,-0.01588633,-0.0012366946,0.0,0.0,[],0.34551075,5.095725,5.1592402,0.13442126,-10.924,-16.93
331,-0.15469483974426107,-0.02184017861864048,-0.08480115858583304,-0.010180554789258167,-0.08480115858583304,-0.010180554789258167,-0.016139533,-0.0012394682,0.0,0.0,[],0.34532142,5.095725,5.1592402,0.13442126,-10.924,-16.93
332,-0.15639692929511506,-0.022044290037465532,-0.0851044775426999,-0.010205570941252518,-0.0851044775426999,-0.010205570941252518,-0.015165948,-0.0012508077,0.0,0.0,[],0.34512705,5.095725,5.1592402,0.13442126,-10.924,-16.93
333,-0.15810478369487094,-0.022248888608246475,-0.08539271998779441,-0.01022992853904725,-0.08539271998779441,-0.01022992853904725,-0.014412123,-0.0012178799,0.0,0.0,[],0.34492758,5.095725,5.1592402,0.13442126,-10.924,-16.93
334,-0.15981820016491832,-0.022453961131996027,-0.08567082350236888,-0.010253626187477494,-0.08567082350236888,-0.010253626187477494,-0.013905176,-0.0011848825,0.0,0.0,[],0.34472296,5.095725,5.1592402,0.13442126,-10.924,-16.93
335,-0.16153698751637416,-0.022659498589364363,-0.08593936757279153,-0.010276872868416831,-0.08593936757279153,-0.010276872868416831,-0.0134272035,-0.0011623341,0.0,0.0,[],0.3445131,5.095725,5.1592402,0.13442126,-10.924,-16.93
336,-0.16326128121418146,-0.022865498370065313,-0.08621468489036488,-0.010299989035047474,-0.08621468489036488,-0.010299989035047474,-0.013765867,-0.0011558083,0.0,0.0,[],0.34429795,5.095725,5.1592402,0.13442126,-10.924,-16.93
337,-0.16499096018524137,-0.023071929666784844,-0.08648394855299557,-0.01032156483597646,-0.08648394855299557,-0.01032156483597646,-0.013463183,-0.00107879,0.0,0.0,[],0.34407744,5.095725,5.1592402,0.13442126,-10.924,-16.93
338,-0.16672599699046253,-0.023278785157144728,-0.08675184026105853,-0.010342774517994258,-0.08675184026105853,-0.010342774517994258,-0.013394586,-0.0010604841,0.0,0.0,[],0.34385154,5.095725,5.1592402,0.13442126,-10.924,-16.93
339,-0.16846565413645287,-0.023486073709664185,-0.08698285729951749,-0.010364427625972894,-0.08698285729951749,-0.010364427625972894,-0.011550852,-0.0010826554,0.0,0.0,[],0.3436202,5.095725,5.1592402,0.13442126,-10.924,-16.93
340,-0.1702097734098424,-0.02369378382742069,-0.08720596366947575,-0.010385505887825275,-0.08720596366947575,-0.010385505887825275,-0.0111553185,-0.0010539131,0.0,0.0,[],0.34338337,5.095725,5.1592402,0.13442126,-10.924,-16.93
341,-0.1719583908571803,-0.023901904881950018,-0.08743087236689462,-0.010406052726466442,-0.08743087236689462,-0.010406052726466442,-0.011245435,-0.0010273419,0.0,0.0,[],0.34314093,5.095725,5.1592402,0.13442126,-10.924,-16.93
342,-0.1737112314158366,-0.024110420463712205,-0.08764202793281584,-0.010425779088109266,-0.08764202793281584,-0.010425779088109266,-0.010557778,-0.0009863181,0.0,0.0,[],0.34289286,5.095725,5.1592402,0.13442126,-10.924,-16.93
343,-0.17546813082146395,-0.02431931936736872,-0.08784497028136684,-0.010444945182825904,-0.08784497028136684,-0.010444945182825904,-0.010147118,-0.0009583048,0.0,0.0,[],0.34263915,5.095725,5.1592402,0.13442126,-10.924,-16.93
344,-0.17722880139084732,-0.024528591345606386,-0.08803352846916823,-0.01046359891188331,-0.08803352846916823,-0.01046359891188331,-0.00942791,-0.0009326865,0.0,0.0,[],0.3423797,5.095725,5.1592402,0.13442126,-10.924,-16.93
345,-0.1789932600376778,-0.024738225713463166,-0.08822293234152312,-0.010481718392838957,-0.08822293234152312,-0.010481718392838957,-0.009470194,-0.00090597407,0.0,0.0,[],0.34211442,5.095725,5.1592402,0.13442126,-10.924,-16.93
346,-0.18076135475090266,-0.02494821166286782,-0.08840473566124274,-0.010499297470232705,-0.08840473566124274,-0.010499297470232705,-0.009090167,-0.0008789539,0.0,0.0,[],0.34184328,5.095725,5.1592402,0.13442126,-10.924,-16.93
347,-0.18253314257752207,-0.02515855190942601,-0.0885893913309701,-0.01051701232790947,-0.0885893913309701,-0.01051701232790947,-0.009232784,-0.0008857429,0.0,0.0,[],0.34156626,5.095725,5.1592402,0.13442126,-10.924,-16.93
348,-0.18430850972301413,-0.02536923713685609,-0.08876835727460275,-0.010534261371503817,-0.08876835727460275,-0.010534261371503817,-0.008948297,-0.0008624522,0.0,0.0,[],0.34128326,5.095725,5.1592402,0.13442126,-10.924,-16.93
349,-0.1860870832756336,-0.02558025459946292,-0.08892867763097456,-0.010550873130341643,-0.08892867763097456,-0.010550873130341643,-0.008016018,-0.00083058793,0.0,0.0,[],0.34099427,5.095725,5.1592402,0.13442126,-10.924,-16.93
350,-0.18786872682776445,-0.02579159374208756,-0.08908217760654225,-0.010566957131231902,-0.08908217760654225,-0.010566957131231902,-0.007674999,-0.00080420007,0.0,0.0,[],0.34069923,5.095725,5.1592402,0.13442126,-10.924,-16.93
351,-0.18965332499552456,-0.026003290062271832,-0.08922990838800615,-0.010584816009213682,-0.08922990838800615,-0.010584816009213682,-0.007386539,-0.0008929439,0.0,0.0,[],0.3403981,5.095725,5.1592402,0.13442126,-10.924,-16.93
352,-0.19144050230515855,-0.0262153147214667,-0.08935886548169947,-0.010601232959743356,-0.08935886548169947,-0.010601232959743356,-0.006447855,-0.0008208476,0.0,0.0,[],0.34009078,5.095725,5.1592402,0.13442126,-10.924,-16.93
353,-0.19323013885208634,-0.026427656950017978,-0.08948182734638976,-0.010617111427563941,-0.08948182734638976,-0.010617111427563941,-0.0061480934,-0.00079392345,0.0,0.0,[],0.33977726,5.095725,5.1592402,0.13442126,-10.924,-16.93
354,-0.19502203265790735,-0.026640284665973003,-0.08959469029105094,-0.010631385797751136,-0.08959469029105094,-0.010631385797751136,-0.0056431475,-0.00071371853,0.0,0.0,[],0.33945748,7.095725,5.1592402,0.13442126,-10.924,-16.93
355,-0.19685307050101977,-0.026857611867653747,-0.09155189215562132,-0.010866360084037296,-0.09155189215562132,-0.010866360084037296,-0.0978601,-0.011748714,0.0,0.0,[],0.6705867400328708,7.095725,7.1195474,0.13442126,-10.924,-16.93
356,-0.1987196255808157,-0.027079430208887048,-0.0933277539897972,-0.011090917061665095,-0.0933277539897972,-0.011090917061665095,-0.08879309,-0.011227849,0.0,0.0,[],0.6705867,7.095725,7.1195474,0.13442126,-10.924,-16.93
357,-0.2006220166680577,-0.027305476324745528,-0.09511955436209973,-0.011302305792924017,-0.09511955436209973,-0.011302305792924017,-0.08959002,-0.0105694365,0.0,0.0,[],0.6705864,7.095725,7.1195474,0.13442126,-10.924,-16.93
358,-0.20256001369114524,-0.027535573403056318,-0.09689985115437594,-0.01150485391553957,-0.09689985115437594,-0.01150485391553957,-0.08901484,-0.010127407,0.0,0.0,[],0.6705858,7.095725,7.1195474,0.13442126,-10.924,-16.93
359,-0.20453303527196107,-0.02776970911718307,-0.09865107904079196,-0.011706785706337541,-0.09865107904079196,-0.011706785706337541,-0.0875614,-0.01009659,0.0,0.0,[],0.6705847,7.095725,7.1195474,0.13442126,-10.924,-16.93
360,-0.2065415572581332,-0.02800785342644302,-0.10042609930860635,-0.011907215462997556,-0.10042609930860635,-0.011907215462997556,-0.08875102,-0.010021488,0.0,0.0,[],0.67058295,7.095725,7.1195474,0.13442126,-10.924,-16.93
361,-0.20858573812351092,-0.02824993450811233,-0.10220904326888558,-0.012104054083465599,-0.10220904326888558,-0.012104054083465599,-0.0891472,-0.009841931,0.0,0.0,[],0.67058057,7.095725,7.1195474,0.13442126,-10.924,-16.93
362,-0.2106669674595832,-0.028495931415582147,-0.10406146680361417,-0.012299845373490825,-0.10406146680361417,-0.012299845373490825,-0.09262118,-0.009789565,0.0,0.0,[],0.6705773,7.095725,7.1195474,0.13442126,-10.924,-16.93
363,-0.2127827129094657,-0.028745733449231904,-0.10578727249412623,-0.012490101682487875,-0.10578727249412623,-0.012490101682487875,-0.086290285,-0.009512816,0.0,0.0,[],0.670573,7.095725,7.1195474,0.13442126,-10.924,-16.93
364,-0.21493472957616172,-0.028999252516714463,-0.10760083333479997,-0.012675953374127857,-0.10760083333479997,-0.012675953374127857,-0.09067804,-0.009292585,0.0,0.0,[],0.6705675,7.095725,7.1195474,0.13442126,-10.924,-16.93
365,-0.21712136672766058,-0.02925634777760932,-0.10933185757494357,-0.012854763044742867,-0.10933185757494357,-0.012854763044742867,-0.08655121,-0.008940483,0.0,0.0,[],0.6705608,7.095725,7.1195474,0.13442126,-10.924,-16.93
366,-0.2193395083542054,-0.029517068331824686,-0.11090708132724103,-0.013036027710768394,-0.11090708132724103,-0.013036027710768394,-0.07876119,-0.009063234,0.0,0.0,[],0.6705526,7.095725,7.1195474,0.13442126,-10.924,-16.93
367,-0.22158968207564606,-0.029781096074202634,-0.11250868607203302,-0.0132013871188974,-0.11250868607203302,-0.0132013871188974,-0.08008024,-0.008267971,0.0,0.0,[],0.67054296,7.095725,7.1195474,0.13442126,-10.924,-16.93
368,-0.22387044519182375,-0.03004825285961486,-0.11403815580888477,-0.013357839270611294,-0.11403815580888477,-0.013357839270611294,-0.07647349,-0.007822608,0.0,0.0,[],0.67053163,7.095725,7.1195474,0.13442126,-10.924,-16.93
369,-0.2261819853805354,-0.030318185845735552,-0.11557700943558302,-0.01349664930603467,-0.11557700943558302,-0.01349664930603467,-0.07694268,-0.006940502,0.0,0.0,[],0.67051846,7.095725,7.1195474,0.13442126,-10.924,-16.93
370,-0.2285237383650746,-0.0305908506122614,-0.11708764922695991,-0.013633238326292485,-0.11708764922695991,-0.013633238326292485,-0.07553199,-0.006829451,0.0,0.0,[],0.6705033,7.095725,7.1195474,0.13442126,-10.924,-16.93
371,-0.23089429219522564,-0.030866038200383607,-0.11852769150755194,-0.013759379406110384,-0.11852769150755194,-0.013759379406110384,-0.07200211,-0.0063070543,0.0,0.0,[],0.6704861,7.095725,7.1195474,0.13442126,-10.924,-16.93
372,-0.23329257885819962,-0.031143576786762404,-0.11991433314869937,-0.013876929318939801,-0.11991433314869937,-0.013876929318939801,-0.069332086,-0.0058774957,0.0,0.0,[],0.6704666,7.095725,7.1195474,0.13442126,-10.924,-16.93
373,-0.23571690746568486,-0.03142336364782748,-0.12121643037426111,-0.013989343053253833,-0.12121643037426111,-0.013989343053253833,-0.065104865,-0.005620687,0.0,0.0,[],0.6704448,7.095725,7.1195474,0.13442126,-10.924,-16.93
374,-0.23816593111103423,-0.03170527217245761,-0.12245118226746854,-0.01409542623150628,-0.12245118226746854,-0.01409542623150628,-0.061737597,-0.005304159,0.0,0.0,[],0.6704205,7.095725,7.1195474,0.13442126,-10.924,-16.93
375,-0.24063937410646752,-0.031989197510174545,-0.12367214977166441,-0.014196266885846853,-0.12367214977166441,-0.014196266885846853,-0.061048377,-0.005042033,0.0,0.0,[],0.67039365,7.095725,7.1195474,0.13442126,-10.924,-16.93
376,-0.24313748116164782,-0.0322752612131262,-0.12490535275901493,-0.014303185147582553,-0.12490535275901493,-0.014303185147582553,-0.06166015,-0.005345913,0.0,0.0,[],0.670364,7.095725,7.1195474,0.13442126,-10.924,-16.93
377,-0.24565883492003188,-0.032563399221744456,-0.1260676879192033,-0.014406900430913083,-0.1260676879192033,-0.014406900430913083,-0.05811676,-0.0051857643,0.0,0.0,[],0.6703315,7.095725,7.1195474,0.13442126,-10.924,-16.93
378,-0.24820239671247685,-0.032853688953673535,-0.12717808962224808,-0.014514486596453935,-0.12717808962224808,-0.014514486596453935,-0.055520084,-0.0053793085,0.0,0.0,[],0.67029595,7.095725,7.1195474,0.13442126,-10.924,-16.93
379,-0.2507675714890501,-0.03314608634920658,-0.1282587388286629,-0.014619869776652195,-0.1282587388286629,-0.014619869776652195,-0.05403246,-0.005269159,0.0,0.0,[],0.6702572,7.095725,7.1195474,0.13442126,-10.924,-16.93
380,-0.25335388866409625,-0.03344073554128043,-0.12931585875230667,-0.014732459603692405,-0.12931585875230667,-0.014732459603692405,-0.052855995,-0.0056294915,0.0,0.0,[],0.67021525,7.095725,7.1195474,0.13442126,-10.924,-16.93
381,-0.2559605083639325,-0.03373765313115653,-0.13033098499181506,-0.014845879493805114,-0.13033098499181506,-0.014845879493805114,-0.050756313,-0.0056709945,0.0,0.0,[],0.67016983,7.095725,7.1195474,0.13442126,-10.924,-16.93
382,-0.2585867970633625,-0.03403678822700384,-0.1313144349715003,-0.014956754792365246,-0.1313144349715003,-0.014956754792365246,-0.049172502,-0.005543765,0.0,0.0,[],0.6701209,7.095725,7.1195474,0.13442126,-10.924,-16.93
383,-0.261231257475083,-0.03433809540138098,-0.1322230205860251,-0.01506535871885717,-0.1322230205860251,-0.01506535871885717,-0.045429282,-0.0054301964,0.0,0.0,[],0.67006826,7.095725,7.1195474,0.13442126,-10.924,-16.93
384,-0.2638941647210958,-0.034641571104493764,-0.13314536230063823,-0.015173785155639052,-0.13314536230063823,-0.015173785155639052,-0.046117086,-0.005421322,0.0,0.0,[],0.6700118,7.095725,7.1195474,0.13442126,-10.924,-16.93
385,-0.26657705361867545,-0.03494714197489883,-0.13414444487898436,-0.015278543520253152,-0.13414444487898436,-0.015278543520253152,-0.04995413,-0.0052379183,0.0,0.0,[],0.6699515,7.095725,7.1195474,0.13442126,-10.924,-16.93
386,-0.26928092518592156,-0.03525470697719355,-0.13519357836230483,-0.015378250114736147,-0.13519357836230483,-0.015378250114736147,-0.052456673,-0.0049853297,0.0,0.0,[],0.66988707,7.095725,7.1195474,0.13442126,-10.924,-16.93
387,-0.27200417476800787,-0.03556422614279653,-0.13616247910431412,-0.015475958280148916,-0.13616247910431412,-0.015475958280148916,-0.04844504,-0.0048854086,0.0,0.0,[],0.66981834,7.095725,7.1195474,0.13442126,-10.924,-16.93
388,-0.2747463137814702,-0.03587563446364583,-0.13710695067311462,-0.015570416042464785,-0.13710695067311462,-0.015570416042464785,-0.04722358,-0.004722888,0.0,0.0,[],0.66974527,7.095725,7.1195474,0.13442126,-10.924,-16.93
389,-0.2775065271898347,-0.036188869136731215,-0.13801067041822535,-0.015661733654269483,-0.13801067041822535,-0.015661733654269483,-0.045185987,-0.0045658806,0.0,0.0,[],0.6696678,7.095725,7.1195474,0.13442126,-10.924,-16.93
390,-0.28028414192162016,-0.03650389781256307,-0.1388807365892717,-0.015751433791592717,-0.1388807365892717,-0.015751433791592717,-0.04350331,-0.004485007,0.0,0.0,[],0.66958565,7.095725,7.1195474,0.13442126,-10.924,-16.93
391,-0.28307884852627463,-0.03682075527545748,-0.13973533023272466,-0.015842873144720215,-0.13973533023272466,-0.015842873144720215,-0.042729683,-0.0045719678,0.0,0.0,[],0.66949874,7.095725,7.1195474,0.13442126,-10.924,-16.93
392,-0.2858899906449005,-0.03713936606951392,-0.14055710593129334,-0.01593053970282199,-0.14055710593129334,-0.01593053970282199,-0.041088786,-0.004383328,0.0,0.0,[],0.669407,7.095725,7.1195474,0.13442126,-10.924,-16.93
393,-0.28871826892078384,-0.03745967717060921,-0.14141391379416746,-0.016015555054764263,-0.14141391379416746,-0.016015555054764263,-0.042840395,-0.0042507676,0.0,0.0,[],0.6693102,7.095725,7.1195474,0.13442126,-10.924,-16.93
394,-0.2915623853009674,-0.037781590084832714,-0.1422058190091775,-0.016095645711175166,-0.1422058190091775,-0.016095645711175166,-0.03959526,-0.004004533,0.0,0.0,[],0.66920835,7.095725,7.1195474,0.13442126,-10.924,-16.93
395,-0.2944209388853778,-0.03810502563172122,-0.14292767922052008,-0.01617177734442521,-0.14292767922052008,-0.01617177734442521,-0.03609301,-0.0038065817,0.0,0.0,[],0.66910124,7.095725,7.1195474,0.13442126,-10.924,-16.93
396,-0.29729315541433604,-0.03842997563062454,-0.14361082644791168,-0.016247499945166055,-0.14361082644791168,-0.016247499945166055,-0.03415736,-0.00378613,0.0,0.0,[],0.66898865,7.095725,7.1195474,0.13442126,-10.924,-16.93
397,-0.30017818410138714,-0.0387564076952367,-0.1442514343525545,-0.01632160323060816,-0.1442514343525545,-0.01632160323060816,-0.032030396,-0.0037051642,0.0,0.0,[],0.6688705,7.095725,7.1195474,0.13442126,-10.924,-16.93
398,-0.3030750832862759,-0.03908429945300668,-0.14484495924443763,-0.01639458788849879,-0.14484495924443763,-0.01639458788849879,-0.029676246,-0.003649233,0.0,0.0,[],0.66874665,7.095725,7.1195474,0.13442126,-10.924,-16.93
399,-0.3059833481490932,-0.03941361859635435,-0.14541324314086523,-0.01646595716738375,-0.14541324314086523,-0.01646595716738375,-0.028414195,-0.0035684642,0.0,0.0,[],0.668617,7.095725,7.1195474,0.13442126,-10.924,-16.93
400,-0.30890319442954933,-0.039744333351463865,-0.14599231402280566,-0.016535737755475566,-0.14599231402280566,-0.016535737755475566,-0.028953545,-0.0034890296,0.0,0.0,[],0.6684815,7.095725,7.1195474,0.13442126,-10.924,-16.93
401,-0.3118361453080433,-0.0400764341971626,-0.14664754392470059,-0.016605042284936644,-0.14664754392470059,-0.016605042284936644,-0.032761496,-0.0034652266,0.0,0.0,[],0.66833997,7.095725,7.1195474,0.13442126,-10.924,-16.93
402,-0.3147837387054824,-0.040410090755958666,-0.1473796698719525,-0.016682827939803246,-0.1473796698719525,-0.016682827939803246,-0.036606297,-0.0038892827,0.0,0.0,[],0.66819215,7.095725,7.1195474,0.13442126,-10.924,-16.93
403,-0.3177445964716753,-0.04074524813802782,-0.14804288830964651,-0.01675786910345778,-0.14804288830964651,-0.01675786910345778,-0.03316092,-0.0037520584,0.0,0.0,[],0.668038,7.095725,7.1195474,0.13442126,-10.924,-16.93
404,-0.3207181378431778,-0.04108187441952396,-0.1486770685751253,-0.01683131407480687,-0.1486770685751253,-0.01683131407480687,-0.031709015,-0.0036722487,0.0,0.0,[],0.66787744,7.095725,7.1195474,0.13442126,-10.924,-16.93
405,-0.323703607092466,-0.041420003820585416,-0.1492734624644072,-0.016906470053072553,-0.1492734624644072,-0.016906470053072553,-0.029819695,-0.003757799,0.0,0.0,[],0.6677103,7.095725,7.1195474,0.13442126,-10.924,-16.93
406,-0.32670041494846375,-0.04175957806719453,-0.14984039279988792,-0.016978712330455892,-0.14984039279988792,-0.016978712330455892,-0.028346516,-0.0036121141,0.0,0.0,[],0.66753644,7.095725,7.1195474,0.13442126,-10.924,-16.93
407,-0.32970663766485814,-0.0421005096324916,-0.15031113581972022,-0.01704657826485345,-0.15031113581972022,-0.01704657826485345,-0.023537152,-0.0033932966,0.0,0.0,[],0.6673558,7.095725,7.1195474,0.13442126,-10.924,-16.93
408,-0.33272169436411786,-0.04244277218071148,-0.15075283496298653,-0.01711312741099391,-0.15075283496298653,-0.01711312741099391,-0.022084957,-0.0033274572,0.0,0.0,[],0.66716814,7.095725,7.1195474,0.13442126,-10.924,-16.93
409,-0.3357453701243503,-0.04278634912878261,-0.1511837880116218,-0.017178847403556574,-0.1511837880116218,-0.017178847403556574,-0.021547653,-0.0032859996,0.0,0.0,[],0.6669735,7.095725,7.1195474,0.13442126,-10.924,-16.93
410,-0.3387773260588074,-0.04313121108925771,-0.15159779672285367,-0.01724309802375501,-0.15159779672285367,-0.01724309802375501,-0.020700436,-0.003212531,0.0,0.0,[],0.6667716,7.095725,7.1195474,0.13442126,-10.924,-16.93
411,-0.34181957116241396,-0.043477408149246916,-0.15211225518032734,-0.017309852999460418,-0.15211225518032734,-0.017309852999460418,-0.025722923,-0.0033377488,0.0,0.0,[],0.6665623,7.095725,7.1195474,0.13442126,-10.924,-16.93
412,-0.3448710301924075,-0.0438249738050763,-0.1525729514996783,-0.017378282791469246,-0.1525729514996783,-0.017378282791469246,-0.023034817,-0.0034214898,0.0,0.0,[],0.6663456,7.095725,7.1195474,0.13442126,-10.924,-16.93
413,-0.3479307084613538,-0.04417384704565848,-0.152983913447315,-0.017443662029108964,-0.152983913447315,-0.017443662029108964,-0.020548098,-0.0032689618,0.0,0.0,[],0.66612136,7.095725,7.1195474,0.13442126,-10.924,-16.93
414,-0.35099833491654864,-0.0445240056091825,-0.15338132275974203,-0.01750792817620095,-0.15338132275974203,-0.01750792817620095,-0.019870466,-0.0032133074,0.0,0.0,[],0.66588944,7.095725,7.1195474,0.13442126,-10.924,-16.93
415,-0.3540740195297258,-0.044875429475414425,-0.15378423065885727,-0.01757119331159629,-0.15378423065885727,-0.01757119331159629,-0.020145396,-0.003163257,0.0,0.0,[],0.6656496,7.095725,7.1195474,0.13442126,-10.924,-16.93
416,-0.35715715730442754,-0.045228095994443725,-0.1541568887350877,-0.01763332595146494,-0.1541568887350877,-0.01763332595146494,-0.018632904,-0.003106632,0.0,0.0,[],0.66540176,7.095725,7.1195474,0.13442126,-10.924,-16.93
417,-0.3602472464015591,-0.045581978589962095,-0.15450445485657838,-0.017694129775918555,-0.15450445485657838,-0.017694129775918555,-0.017378306,-0.0030401913,0.0,0.0,[],0.6651459,7.095725,7.1195474,0.13442126,-10.924,-16.93
418,-0.36334396756141357,-0.04593704938122756,-0.15483605799272482,-0.01775353956327308,-0.15483605799272482,-0.01775353956327308,-0.016580157,-0.0029704894,0.0,0.0,[],0.6648817,7.095725,7.1195474,0.13442126,-10.924,-16.93
419,-0.36644842950488965,-0.04629345544022727,-0.15522309717380267,-0.01782030294998549,-0.15522309717380267,-0.01782030294998549,-0.01935196,-0.0033381693,0.0,0.0,[],0.66460925,7.095725,7.1195474,0.13442126,-10.924,-16.93
420,-0.36956024141178206,-0.04665116319438312,-0.15559059534461994,-0.017885387707792688,-0.15559059534461994,-0.017885387707792688,-0.018374909,-0.003254238,0.0,0.0,[],0.66432834,7.095725,7.1195474,0.13442126,-10.924,-16.93
421,-0.3726789716705389,-0.04701014154712539,-0.15593651293784205,-0.017948917637113482,-0.15593651293784205,-0.017948917637113482,-0.01729588,-0.0031764966,0.0,0.0,[],0.6640388,7.095725,7.1195474,0.13442126,-10.924,-16.93
422,-0.375804289629632,-0.047370360367986,-0.15626589795465406,-0.01801094104303047,-0.15626589795465406,-0.01801094104303047,-0.016469251,-0.0031011705,0.0,0.0,[],0.6637406,7.095725,7.1195474,0.13442126,-10.924,-16.93
423,-0.37893594482091436,-0.04773179314293885,-0.1565827595641167,-0.018071638747642282,-0.1565827595641167,-0.018071638747642282,-0.01584308,-0.0030348853,0.0,0.0,[],0.66343355,7.095725,7.1195474,0.13442126,-10.924,-16.93
424,-0.38207292818955474,-0.04809437656678711,-0.1568491684320179,-0.018129171192413196,-0.1568491684320179,-0.018129171192413196,-0.013320444,-0.0028766224,0.0,0.0,[],0.6631176,7.095725,7.1195474,0.13442126,-10.924,-16.93
425,-0.38521495271357714,-0.04845808037271127,-0.15710122620112088,-0.01818519029620802,-0.15710122620112088,-0.01818519029620802,-0.012602888,-0.0028009552,0.0,0.0,[],0.66279256,7.095725,7.1195474,0.13442126,-10.924,-16.93
426,-0.38836111089829506,-0.04882287005848412,-0.15730790923589666,-0.018239484288642416,-0.15730790923589666,-0.018239484288642416,-0.010334152,-0.0027146996,0.0,0.0,[],0.66245836,7.095725,7.1195474,0.13442126,-10.924,-16.93
427,-0.39151119888243563,-0.049188719629073605,-0.15750439920702775,-0.018292478529474465,-0.15750439920702775,-0.018292478529474465,-0.009824499,-0.0026497121,0.0,0.0,[],0.66211486,7.095725,7.1195474,0.13442126,-10.924,-16.93
428,-0.3946650202195088,-0.04955560347907522,-0.1576910668536584,-0.01834419250008068,-0.1576910668536584,-0.01834419250008068,-0.009333382,-0.0025856986,0.0,0.0,[],0.6617618,7.095725,7.1195474,0.13442126,-10.924,-16.93
429,-0.39782294352204195,-0.04992349759993886,-0.15789616512665816,-0.01839470604318194,-0.15789616512665816,-0.01839470604318194,-0.010254914,-0.0025256772,0.0,0.0,[],0.66139925,7.095725,7.1195474,0.13442126,-10.924,-16.93
430,-0.400984535345815,-0.050292377455971295,-0.15807959118865256,-0.01844399280162179,-0.15807959118865256,-0.01844399280162179,-0.009171303,-0.002464338,0.0,0.0,[],0.6610271,7.095725,7.1195474,0.13442126,-10.924,-16.93
431,-0.4041496079268837,-0.050662218558918545,-0.15825362905343354,-0.018492055147362407,-0.15825362905343354,-0.018492055147362407,-0.0087018935,-0.0024031173,0.0,0.0,[],0.6606451,7.095725,7.1195474,0.13442126,-10.924,-16.93
432,-0.4073164433613057,-0.05103312966019076,-0.15834177172109776,-0.018545555063610664,-0.15834177172109776,-0.018545555063610664,-0.0044071334,-0.002674996,0.0,0.0,[],0.66025335,7.095725,7.1195474,0.13442126,-10.924,-16.93
433,-0.41048491952416966,-0.05140508469286943,-0.15842380814319768,-0.018597751633933512,-0.15842380814319768,-0.018597751633933512,-0.004101821,-0.0026098285,0.0,0.0,[],0.65985155,7.095725,7.1195474,0.13442126,-10.924,-16.93
434,-0.413655106073311,-0.05177806789606621,-0.15850932745706814,-0.018649160159839084,-0.15850932745706814,-0.018649160159839084,-0.004275966,-0.0025704263,0.0,0.0,[],0.6594396,7.095725,7.1195474,0.13442126,-10.924,-16.93
435,-0.41682684413193793,-0.052152053242807604,-0.15858690293134714,-0.018699267337069614,-0.15858690293134714,-0.018699267337069614,-0.0038787737,-0.002505359,0.0,0.0,[],0.6590175,7.095725,7.1195474,0.13442126,-10.924,-16.93
