sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,mu_dot_Shoulder,mu_dot_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
424,0.005045098218288319,-0.003322675339485293,0.000664842554282119,-0.00044651574546306083,0.000664842554282119,-0.00044651574546306083,1.0310415e-07,-9.199806e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
425,0.0050583951096976575,-0.003331605690457791,0.0006648445704668937,-0.0004465175486249029,0.0006648445704668937,-0.0004465175486249029,1.0080924e-07,-9.0158096e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
426,0.005071692040624216,-0.003340536076772263,0.0006648465463279241,-0.0004465193157235925,0.0006648465463279241,-0.0004465193157235925,9.879305e-08,-8.835494e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
427,0.005084989010487197,-0.0033494664977218695,0.0006648484931490728,-0.0004465210474803305,0.0006648484931490728,-0.0004465210474803305,9.734106e-08,-8.658784e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
428,0.005098286018484589,-0.0033583969526139092,0.000664850399869632,-0.0004465227446019959,0.000664850399869632,-0.0004465227446019959,9.533603e-08,-8.485608e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
429,0.005111583063667439,-0.003367327440781174,0.0006648522591424788,-0.0004465244083632358,0.0006648522591424788,-0.0004465244083632358,9.2963646e-08,-8.318806e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
430,0.005124880145222189,-0.0033762579615465183,0.0006648540777375311,-0.00044652603826722537,0.0006648540777375311,-0.00044652603826722537,9.092975e-08,-8.14952e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
431,0.005138177262281701,-0.0033851885142812633,0.0006648558529755988,-0.0004465276367372484,0.0006648558529755988,-0.0004465276367372484,8.876191e-08,-7.99235e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
432,0.0051514744139729,-0.0033941190983343785,0.0006648575845599192,-0.00044652920265575435,0.0006648575845599192,-0.00044652920265575435,8.657922e-08,-7.8295926e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
433,0.0051647715999756805,-0.0034030497130794982,0.0006648593001390424,-0.000446530737255979,0.0006648593001390424,-0.000446530737255979,8.577896e-08,-7.673001e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
434,0.005178068819533964,-0.0034119803578911384,0.0006648609779141834,-0.00044653224058199825,0.0006648609779141834,-0.00044653224058199825,8.388876e-08,-7.5166305e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
435,0.005191366071580828,-0.0034209110321796127,0.0006648626023432191,-0.0004465337144237136,0.0006648626023432191,-0.0004465337144237136,8.122145e-08,-7.3692085e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
436,0.005204663355676048,-0.0034298417353321,0.0006648642047609732,-0.00044653515762438367,0.0006648642047609732,-0.00044653515762438367,8.012089e-08,-7.2160034e-08,0.0,0.0,[],0.01,66.79386,67.72081,0.14140469,16.296,11.99
437,0.005217960671155373,-0.003438772466771323,0.0006648657739662944,-0.0004465365719611425,0.0006648657739662944,-0.0004465365719611425,7.846027e-08,-7.071684e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
438,0.005231258017158292,-0.0034477032259548263,0.0006648673001459215,-0.0004465379591751528,0.0006648673001459215,-0.0004465379591751528,7.6308986e-08,-6.93607e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
439,0.005244555393190747,-0.003456634012304441,0.0006648688016227533,-0.00044653931748073195,0.0006648688016227533,-0.00044653931748073195,7.507384e-08,-6.791528e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
440,0.005257852798861696,-0.0034655648252768464,0.0006648702835474474,-0.0004465406486202639,0.0006648702835474474,-0.0004465406486202639,7.4096235e-08,-6.655698e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
441,0.005271150233485234,-0.003474495664351228,0.0006648717311769081,-0.0004465419537190707,0.0006648717311769081,-0.0004465419537190707,7.2381475e-08,-6.5254945e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
442,0.005284447696482311,-0.0034834265290171872,0.0006648731498538618,-0.000446543233297958,0.0006648731498538618,-0.000446543233297958,7.093385e-08,-6.3978945e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
443,0.005297745187518289,-0.0034923574187512517,0.0006648745517988663,-0.00044654448670322644,0.0006648745517988663,-0.00044654448670322644,7.009725e-08,-6.267027e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
444,0.005311042705752989,-0.003501288333052058,0.00066487591173503,-0.00044654571504032514,0.00066487591173503,-0.00044654571504032514,6.799681e-08,-6.1416856e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
445,0.005324340250758853,-0.0035102192714399124,0.0006648772502931832,-0.00044654691939272073,0.0006648772502931832,-0.00044654691939272073,6.692791e-08,-6.021762e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
446,0.00533763782216344,-0.0035191502334214336,0.0006648785702293436,-0.00044654809907607174,0.0006648785702293436,-0.00044654809907607174,6.599681e-08,-5.898417e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
447,0.0053509354192990775,-0.0035280812185131067,0.0006648798567818748,-0.00044654925458365025,0.0006648798567818748,-0.00044654925458365025,6.432763e-08,-5.777538e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
448,0.005364233041697709,-0.00353701222625273,0.0006648811199315707,-0.00044655038698115934,0.0006648811199315707,-0.00044655038698115934,6.3157486e-08,-5.6619875e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
449,0.005377530688714377,-0.0035459432561989854,0.0006648823508333956,-0.0004465514973127638,0.0006648823508333956,-0.0004465514973127638,6.1545094e-08,-5.551658e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
450,0.005390828359856722,-0.0035548743079077414,0.0006648835571172462,-0.0004465525854377983,0.0006648835571172462,-0.0004465525854377983,6.031419e-08,-5.440625e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
451,0.005404126054665514,-0.003563805380932104,0.0006648847404395752,-0.00044655365121815116,0.0006648847404395752,-0.00044655365121815116,5.9166116e-08,-5.328902e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
452,0.005417423772457876,-0.0035727364748690455,0.0006648858896181054,-0.00044655469684706794,0.0006648858896181054,-0.00044655469684706794,5.7458927e-08,-5.2281447e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
453,0.005430721513030249,-0.0035816675892886736,0.0006648870286186659,-0.00044655572098140084,0.0006648870286186659,-0.00044655572098140084,5.695003e-08,-5.1206715e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
454,0.005444019275950317,-0.0035905987237464083,0.0006648881460034062,-0.0004465567228867373,0.0006648881460034062,-0.0004465567228867373,5.5869236e-08,-5.009527e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
455,0.005457317060631427,-0.0035995298778647693,0.000664889234055499,-0.0004465577059180603,0.000664889234055499,-0.0004465577059180603,5.4402605e-08,-4.915157e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
456,0.005470614866405528,-0.003608461051262189,0.0006648902887050889,-0.0004465586698709778,0.0006648902887050889,-0.0004465586698709778,5.2732478e-08,-4.8197645e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
457,0.005483912692943894,-0.003617392243553084,0.000664891326918271,-0.00044655961454476145,0.000664891326918271,-0.00044655961454476145,5.191066e-08,-4.723369e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
458,0.005497210539714821,-0.0036263234543595863,0.0006648923385463856,-0.00044656054032510273,0.0006648923385463856,-0.00044656054032510273,5.058141e-08,-4.6289017e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
459,0.005510508406476642,-0.0036352546833113824,0.0006648933380910549,-0.00044656144758981053,0.0006648933380910549,-0.00044656144758981053,4.9977235e-08,-4.5363237e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
460,0.005523806292969238,-0.003644185930010643,0.0006648943246297945,-0.000446562334963041,0.0006648943246297945,-0.000446562334963041,4.9326935e-08,-4.436866e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
461,0.005537104198425463,-0.003653117194137342,0.0006648952728112167,-0.00044656320633496005,0.0006648952728112167,-0.00044656320633496005,4.7409074e-08,-4.3568598e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
462,0.005550402122466042,-0.003662048475342932,0.000664896202028975,-0.00044656406027948625,0.000664896202028975,-0.00044656406027948625,4.646089e-08,-4.2697227e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
463,0.005563700065115103,-0.0036709797732741925,0.0006648971324530462,-0.00044656489656302867,0.0006648971324530462,-0.00044656489656302867,4.6521205e-08,-4.181418e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
464,0.0055769980255813804,-0.0036799110876082524,0.0006648980233138757,-0.0004465657167029846,0.0006648980233138757,-0.0004465657167029846,4.4543043e-08,-4.1007e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
465,0.005590296003857777,-0.003688842418005414,0.0006648989138198225,-0.0004465665198580826,0.0006648989138198225,-0.0004465665198580826,4.4525297e-08,-4.0157754e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
466,0.005603593999331975,-0.0036977737641560563,0.000664899773709926,-0.0004465673075321197,0.000664899773709926,-0.0004465673075321197,4.2994508e-08,-3.9383703e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
467,0.005616892011403906,-0.0037067051257451103,0.0006649006035965299,-0.0004465680794527027,0.0006649006035965299,-0.0004465680794527027,4.149433e-08,-3.859603e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
468,0.0056301900399977275,-0.0037156365024638076,0.0006649014296911115,-0.0004465688359348574,0.0006649014296911115,-0.0004465688359348574,4.130473e-08,-3.782411e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
469,0.005643488084620021,-0.003724567894032839,0.0006649022311147057,-0.0004465695784515722,0.0006649022311147057,-0.0004465695784515722,4.0071182e-08,-3.7125837e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
470,0.005656786145439163,-0.0037334993001202736,0.0006649030409570655,-0.0004465703043717295,0.0006649030409570655,-0.0004465703043717295,4.0492118e-08,-3.6296008e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
471,0.005670084221665553,-0.0037424307204706668,0.000664903811319506,-0.0004465710175196591,0.000664903811319506,-0.0004465710175196591,3.8518124e-08,-3.5657397e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
472,0.005683382312874631,-0.00375136215479876,0.0006649045604539272,-0.00044657171640466453,0.0006649045604539272,-0.00044657171640466453,3.7456722e-08,-3.494425e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
473,0.005696680419302254,-0.0037602936028017157,0.0006649053213811373,-0.0004465724001477822,0.0006649053213811373,-0.0004465724001477822,3.8046363e-08,-3.4187156e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
474,0.00570997854048107,-0.003769225064206037,0.0006649060589407618,-0.00044657307021606085,0.0006649060589407618,-0.00044657307021606085,3.687798e-08,-3.3503415e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
475,0.005723276675790091,-0.003778156538743696,0.0006649067654510565,-0.0004465737268829484,0.0006649067654510565,-0.0004465737268829484,3.5325517e-08,-3.2833345e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
476,0.005736574825086412,-0.003787088026152026,0.0006649074648160669,-0.00044657437041650816,0.0006649074648160669,-0.00044657437041650816,3.4968252e-08,-3.217668e-08,0.0,0.0,[],0.01,68.79386,67.72081,0.14140469,16.296,11.99
477,0.0057498729880204385,-0.0037960195261503306,0.0006649081467013374,-0.0004465749999152391,0.0006649081467013374,-0.0004465749999152391,3.4094263e-08,-3.1474936e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
478,0.00576317116441255,-0.0038049510384984522,0.0006649088196055697,-0.0004465756174060753,0.0006649088196055697,-0.0004465756174060753,3.364521e-08,-3.0874542e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
479,0.005776469353947017,-0.0038138825629493948,0.0006649094767233743,-0.0004465762225471237,0.0006649094767233743,-0.0004465762225471237,3.285589e-08,-3.0257052e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
480,0.005789767556337711,-0.003822814099261102,0.0006649101195346785,-0.00044657681558535334,0.0006649101195346785,-0.00044657681558535334,3.2140566e-08,-2.9651911e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
481,0.005803065771374071,-0.003831745647196358,0.0006649107518180153,-0.00044657739676279284,0.0006649107518180153,-0.00044657739676279284,3.1614167e-08,-2.9058873e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
482,0.0058163639988730335,-0.0038406772065343324,0.0006649113749481184,-0.0004465779668987313,0.0006649113749481184,-0.0004465779668987313,3.1156507e-08,-2.8506799e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
483,0.005829662238631913,-0.0038496087770586132,0.0006649119879439946,-0.0004465785262140476,0.0006649119879439946,-0.0004465785262140476,3.0649794e-08,-2.7965767e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
484,0.005842960490195964,-0.003858540358510551,0.0006649125782025589,-0.00044657907259687546,0.0006649125782025589,-0.00044657907259687546,2.9512929e-08,-2.731914e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
485,0.005856258753282517,-0.003867471950718158,0.000664913154327651,-0.00044657961038035987,0.000664913154327651,-0.00044657961038035987,2.8806255e-08,-2.6889174e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
486,0.005869557027754254,-0.003876403553443038,0.0006649137235868463,-0.0004465801362439903,0.0006649137235868463,-0.0004465801362439903,2.846296e-08,-2.6293181e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
487,0.005882855313686151,-0.0038853351664632036,0.0006649142965948762,-0.00044658065100827704,0.0006649142965948762,-0.00044658065100827704,2.8650401e-08,-2.5738215e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
488,0.00589615361073259,-0.003894266789596032,0.0006649148523219517,-0.0004465811566414235,0.0006649148523219517,-0.0004465811566414235,2.7786355e-08,-2.5281658e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
489,0.005909451918578147,-0.0039031984226509117,0.000664915392277865,-0.00044658165274397144,0.000664915392277865,-0.00044658165274397144,2.6997796e-08,-2.4805129e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
490,0.005922750236983558,-0.003912130065429401,0.0006649159202705146,-0.0004465821389244562,0.0006649159202705146,-0.0004465821389244562,2.6399633e-08,-2.4309026e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
491,0.005936048565667775,-0.003921061717737029,0.0006649164342108493,-0.00044658261538138566,0.0006649164342108493,-0.00044658261538138566,2.5697018e-08,-2.3822846e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
492,0.005949346904448506,-0.00392999337937157,0.0006649169390365306,-0.00044658308172706995,0.0006649169390365306,-0.00044658308172706995,2.5241285e-08,-2.3317284e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
493,0.005962645253240235,-0.003938925050146487,0.0006649174395864654,-0.0004465835387458261,0.0006649174395864654,-0.0004465835387458261,2.5027497e-08,-2.2850939e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
494,0.0059759436116331955,-0.003947856729878971,0.0006649179196480115,-0.0004465839866241994,0.0006649179196480115,-0.0004465839866241994,2.4003079e-08,-2.239392e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
495,0.005989241979388797,-0.0039567884183898715,0.0006649183877800446,-0.00044658442554501576,0.0006649183877800446,-0.00044658442554501576,2.3406601e-08,-2.1946041e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
496,0.006002540356506049,-0.003965720115515261,0.0006649188558626173,-0.0004465848562694996,0.0006649188558626173,-0.0004465848562694996,2.340413e-08,-2.1536225e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
497,0.006015838742727871,-0.003974651821071209,0.0006649193110911111,-0.00044658527779739554,0.0006649193110911111,-0.00044658527779739554,2.2761425e-08,-2.1076396e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
498,0.006029137137779039,-0.003983583534900746,0.0006649197525584183,-0.0004465856914768196,0.0006649197525584183,-0.0004465856914768196,2.2073365e-08,-2.0683972e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
499,0.006042435541622665,-0.0039925152568151155,0.0006649201921812842,-0.0004465860957184875,0.0006649201921812842,-0.0004465860957184875,2.1981144e-08,-2.0212084e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
500,0.006055733954222597,-0.004001446986664264,0.0006649206299966515,-0.00044658649245743476,0.0006649206299966515,-0.00044658649245743476,2.1890768e-08,-1.9836948e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
501,0.006069032375333862,-0.004010378724289496,0.0006649210555632334,-0.0004465868812615903,0.0006649210555632334,-0.0004465868812615903,2.127833e-08,-1.9440208e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
502,0.00608233080462325,-0.004019310469546931,0.0006649214644694201,-0.00044658726287175043,0.0006649214644694201,-0.00044658726287175043,2.044531e-08,-1.9080508e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
503,0.0060956292418806336,-0.004028242222283925,0.00066492186286915,-0.00044658763684971015,0.00066492186286915,-0.00044658763684971015,1.9919987e-08,-1.8698898e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
504,0.006108927687109633,-0.004037173982350887,0.000664922261449985,-0.00044658800334809734,0.000664922261449985,-0.00044658800334809734,1.9929042e-08,-1.832492e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
505,0.006122226140104251,-0.0040461057495895765,0.0006649226497308924,-0.0004465883619344524,0.0006649226497308924,-0.0004465883619344524,1.9414045e-08,-1.7929318e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
506,0.00613552460082559,-0.004055037523856557,0.0006649230360669389,-0.00044658871334904426,0.0006649230360669389,-0.00044658871334904426,1.9316802e-08,-1.757073e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
507,0.006148823069025982,-0.004063969305011265,0.0006649234100196411,-0.00044658905773539703,0.0006649234100196411,-0.00044658905773539703,1.8697635e-08,-1.7219318e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
508,0.006162121544509282,-0.004072901092939228,0.0006649237741649938,-0.0004465893963981338,0.0006649237741649938,-0.0004465893963981338,1.8207269e-08,-1.6933138e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
509,0.006175420027059981,-0.004081832887493339,0.000664924127534966,-0.0004465897277055597,0.000664924127534966,-0.0004465897277055597,1.76685e-08,-1.6565371e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
510,0.006188718516536732,-0.004090764688541076,0.0006649244738375359,-0.0004465900523868416,0.0006649244738375359,-0.0004465900523868416,1.7315129e-08,-1.6234065e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
511,0.006202017012870862,-0.004099696495940924,0.0006649248167065192,-0.00044659036999239454,0.0006649248167065192,-0.00044659036999239454,1.714345e-08,-1.5880278e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
512,0.006215315515762244,-0.00410862830956584,0.0006649251445690618,-0.00044659068124583423,0.0006649251445690618,-0.00044659068124583423,1.6393127e-08,-1.5562673e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
513,0.00622861402507973,-0.004117560129291325,0.0006649254658743498,-0.00044659098627422567,0.0006649254658743498,-0.00044659098627422567,1.6065265e-08,-1.525142e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
514,0.006241912540974197,-0.004126491954995367,0.0006649257947233533,-0.00044659128520208036,0.0006649257947233533,-0.00044659128520208036,1.6442451e-08,-1.4946393e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
515,0.006255211063174407,-0.004135423786546752,0.0006649261100104831,-0.0004465915775692664,0.0006649261100104831,-0.0004465915775692664,1.5764357e-08,-1.461836e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
516,0.006268509591530962,-0.004144355623816893,0.000664926417827727,-0.00044659186350703983,0.000664926417827727,-0.00044659186350703983,1.5390862e-08,-1.4296889e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
517,0.0062818081259673,-0.004153287466726338,0.0006649267218169219,-0.00044659214547229653,0.0006649267218169219,-0.00044659214547229653,1.519946e-08,-1.4098263e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
518,0.006295106666268694,-0.004162219315162303,0.0006649270150697051,-0.0004465924217982309,0.0006649270150697051,-0.0004465924217982309,1.466264e-08,-1.3816297e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
519,0.0063084052123644095,-0.004171151169014257,0.0006649273047857618,-0.0004465926925976693,0.0006649273047857618,-0.0004465926925976693,1.4485803e-08,-1.3539972e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
520,0.006321703764254975,-0.004180083028150596,0.0006649275945282695,-0.00044659295681695466,0.0006649275945282695,-0.00044659295681695466,1.4487125e-08,-1.3210965e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
521,0.006335002321591663,-0.004189014892477274,0.0006649278668343916,-0.00044659321633391813,0.0006649278668343916,-0.00044659321633391813,1.3615306e-08,-1.2975849e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
522,0.006348300884568231,-0.004197946761890485,0.0006649281488283754,-0.0004465934706605612,0.0006649281488283754,-0.0004465934706605612,1.4099699e-08,-1.2716332e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
523,0.006361599452839049,-0.004206878636311781,0.0006649284135409328,-0.0004465937210648141,0.0006649284135409328,-0.0004465937210648141,1.3235629e-08,-1.2520213e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
524,0.0063748980263448,-0.004215810515629359,0.0006649286752875572,-0.0004465939658789275,0.0006649286752875572,-0.0004465939658789275,1.3087331e-08,-1.2240705e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
525,0.0063881966050972,-0.004224742399722011,0.0006649289376200185,-0.00044659420463258326,0.0006649289376200185,-0.00044659420463258326,1.3116623e-08,-1.1937683e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
526,0.006401495188758486,-0.004233674288505876,0.0006649291830642945,-0.0004465944391932597,0.0006649291830642945,-0.0004465944391932597,1.2272214e-08,-1.1728034e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
527,0.006414793777370179,-0.004242606181910413,0.0006649294305846043,-0.0004465946702268686,0.0006649294305846043,-0.0004465946702268686,1.2376016e-08,-1.15516805e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
528,0.006428092370856552,-0.004251538079831568,0.000664929674318665,-0.0004465948960577226,0.000664929674318665,-0.0004465948960577226,1.2186703e-08,-1.1291543e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
529,0.0064413909689105655,-0.004260469982179007,0.0006649299027006728,-0.00044659511737195345,0.0006649299027006728,-0.00044659511737195345,1.14191e-08,-1.1065712e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
530,0.006454689571603847,-0.004269401888864205,0.0006649301346640935,-0.0004465953342599194,0.0006649301346640935,-0.0004465953342599194,1.1598171e-08,-1.0844398e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
531,0.00646798817875048,-0.004278333799788766,0.0006649303573316445,-0.0004465955462280291,0.0006649303573316445,-0.0004465955462280291,1.1133378e-08,-1.0598406e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
532,0.006481286790424378,-0.004287265714879544,0.000664930583694906,-0.0004465957545388699,0.000664930583694906,-0.0004465957545388699,1.1318163e-08,-1.0415542e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
533,0.0064945854066281285,-0.004296197634041572,0.0006649308101875223,-0.00044659595810139785,0.0006649308101875223,-0.00044659595810139785,1.1324631e-08,-1.0178127e-08,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
534,0.006507884027015021,-0.0043051295571934255,0.0006649310193446029,-0.00044659615759268245,0.0006649310193446029,-0.00044659615759268245,1.0457854e-08,-9.974564e-09,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
535,0.0065211826517807886,-0.004314061484255309,0.0006649312382883826,-0.0004465963530941447,0.0006649312382883826,-0.0004465963530941447,1.0947189e-08,-9.775073e-09,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
536,0.0065344812806050236,-0.004322993415160662,0.0006649314412117413,-0.0004465965452676579,0.0006649314412117413,-0.0004465965452676579,1.0146168e-08,-9.608676e-09,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
537,0.006547779913453122,-0.004331925349820975,0.0006649316424049562,-0.00044659673301562786,0.0006649316424049562,-0.00044659673301562786,1.0059661e-08,-9.387398e-09,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
538,0.006561078550314458,-0.004340857288161147,0.0006649318430667628,-0.00044659691700862925,0.0006649318430667628,-0.00044659691700862925,1.0033091e-08,-9.19965e-09,0.0,0.0,[],0.01,68.79386,69.58062,0.14140469,16.296,11.99
